Num,Filename,Kor
22412,NIA_SL_SEN1385_REAL12_F.mp4,여의도 길 방법
22413,NIA_SL_SEN0660_REAL12_F.mp4,공항 가다 차내리다
22414,NIA_SL_SEN0632_REAL12_F.mp4,명동 가다
22416,NIA_SL_SEN1433_REAL12_F.mp4,이화여대 가다 목적 곳 방법
22417,NIA_SL_SEN1738_REAL12_F.mp4,언덕 저기 곳 다음 도착 내리다
22418,NIA_SL_SEN0911_REAL12_F.mp4,에어컨
22419,NIA_SL_SEN0410_REAL12_F.mp4,경찰 전화걸다
22421,NIA_SL_SEN1265_REAL12_F.mp4,맥도날드 보다 곳 저기 다음 도착 내리다
22422,NIA_SL_SEN1365_REAL12_F.mp4,송파 지하철 길 방법 무엇
22423,NIA_SL_SEN0510_REAL12_F.mp4,올리다
22424,NIA_SL_SEN0582_REAL12_F.mp4,응급실 가다
22426,NIA_SL_SEN0824_REAL12_F.mp4,건너다 차내리다
22427,NIA_SL_SEN1610_REAL12_F.mp4,편지 저기 곳 다음 도착 차내리다
22428,NIA_SL_SEN0536_REAL12_F.mp4,유리 내리다
22429,NIA_SL_SEN0645_REAL12_F.mp4,손바닥찍다 도착 가다
22431,NIA_SL_SEN0849_REAL12_F.mp4,나사렛 가다
22432,NIA_SL_SEN0821_REAL12_F.mp4,건너다
22433,NIA_SL_SEN0678_REAL12_F.mp4,나사렛 곳 가다
22434,NIA_SL_SEN1893_REAL12_F.mp4,핸드폰 잃어버리다
22436,NIA_SL_SEN0208_REAL12_F.mp4,잠실대교 가다
22437,NIA_SL_SEN1456_REAL12_F.mp4,종로 곳 가다 길 방법
22438,NIA_SL_SEN0964_REAL12_F.mp4,천안아산역 가다
22439,NIA_SL_SEN0244_REAL12_F.mp4,종로 가다
22441,NIA_SL_SEN1933_REAL12_F.mp4,돈
22442,NIA_SL_SEN1125_REAL12_F.mp4,물품보관 안되다 죽다
22443,NIA_SL_SEN1103_REAL12_F.mp4,에어컨 고장 잘 안되다
22444,NIA_SL_SEN0741_REAL12_F.mp4,기차 곳 내리다 맞다
22446,NIA_SL_SEN0794_REAL12_F.mp4,지금 내리다 맞다
22447,NIA_SL_SEN1262_REAL12_F.mp4,맥도날드 보다 다음 저기 곳 내리다
22448,NIA_SL_SEN1523_REAL12_F.mp4,119 곳 다음 내리다
22449,NIA_SL_SEN0552_REAL12_F.mp4,좌회전 맞다
22451,NIA_SL_SEN1151_REAL12_F.mp4,카드 사용 불가능 안되다
22452,NIA_SL_SEN1994_REAL12_F.mp4,보청기 잃어버리다
22453,NIA_SL_SEN1817_REAL12_F.mp4,카드 잃어버리다
22454,NIA_SL_SEN0200_REAL12_F.mp4,택시 문자받다
22456,NIA_SL_SEN1895_REAL12_F.mp4,핸드폰 실종
22457,NIA_SL_SEN0564_REAL12_F.mp4,유턴 맞다
22458,NIA_SL_SEN0145_REAL12_F.mp4,없다
22459,NIA_SL_SEN0206_REAL12_F.mp4,마포대교 가다
22461,NIA_SL_SEN0628_REAL12_F.mp4,지름길 가다 내리다
22462,NIA_SL_SEN0016_REAL12_F.mp4,급하다
22463,NIA_SL_SEN0677_REAL12_F.mp4,나사렛 목적 가다
22464,NIA_SL_SEN1109_REAL12_F.mp4,난방 고장 사용 불가능
22466,NIA_SL_SEN0696_REAL12_F.mp4,아파트 안 도착
22467,NIA_SL_SEN1526_REAL12_F.mp4,119 곳 저기 다음 곳
22468,NIA_SL_SEN0717_REAL12_F.mp4,아파트 안 도착
22469,NIA_SL_SEN1692_REAL12_F.mp4,사거리 다음 내리다
22471,NIA_SL_SEN1098_REAL12_F.mp4,에어컨 사용 불가능 고장
22472,NIA_SL_SEN0930_REAL12_F.mp4,한국농아인협회 목적
22473,NIA_SL_SEN1091_REAL12_F.mp4,카드 사용 불가능 안되다
22474,NIA_SL_SEN1618_REAL12_F.mp4,신호등 다음 도착 차내리다
22476,NIA_SL_SEN1584_REAL12_F.mp4,은행 저기 곳 다음 차내리다
22477,NIA_SL_SEN0476_REAL12_F.mp4,안전벨트
22478,NIA_SL_SEN0584_REAL12_F.mp4,응급실 내리다
22479,NIA_SL_SEN0134_REAL12_F.mp4,있다
22481,NIA_SL_SEN1830_REAL12_F.mp4,우회전 확인 맞다
22482,NIA_SL_SEN1880_REAL12_F.mp4,아이 없다 실종
22483,NIA_SL_SEN1687_REAL12_F.mp4,119 곳 저기 다음 도착 내리다
22484,NIA_SL_SEN1485_REAL12_F.mp4,군청 곳 다음 곳
22486,NIA_SL_SEN1794_REAL12_F.mp4,열쇠 없다 잃어버리다
22487,NIA_SL_SEN0060_REAL12_F.mp4,표 사다
22488,NIA_SL_SEN0235_REAL12_F.mp4,지름길 내리다
22489,NIA_SL_SEN0148_REAL12_F.mp4,짐 없다
22491,NIA_SL_SEN0725_REAL12_F.mp4,나사렛 전 도착 내리다
22492,NIA_SL_SEN0144_REAL12_F.mp4,버스 곳 가깝다
22493,NIA_SL_SEN1907_REAL12_F.mp4,유턴 맞다
22494,NIA_SL_SEN1225_REAL12_F.mp4,스타벅스 전 곳 도착 내리다
22496,NIA_SL_SEN1819_REAL12_F.mp4,카드 실종
22497,NIA_SL_SEN0045_REAL12_F.mp4,고속 돈주다
22498,NIA_SL_SEN0132_REAL12_F.mp4,도착 아직
22499,NIA_SL_SEN1876_REAL12_F.mp4,가방 실종 잃어버리다
22501,NIA_SL_SEN1432_REAL12_F.mp4,이화여대 길 목적 곳 방법
22502,NIA_SL_SEN0350_REAL12_F.mp4,고속 빨리
22503,NIA_SL_SEN1983_REAL12_F.mp4,접근 도착
22504,NIA_SL_SEN1183_REAL12_F.mp4,공항 버스 보다 전 곳 차내리다
22506,NIA_SL_SEN1800_REAL12_F.mp4,열쇠 실종 잃어버리다
22507,NIA_SL_SEN1864_REAL12_F.mp4,사진기 없다 잃어버리다
22508,NIA_SL_SEN0521_REAL12_F.mp4,학교 도착
22509,NIA_SL_SEN0787_REAL12_F.mp4,여기 내리다 맞다
22511,NIA_SL_SEN0857_REAL12_F.mp4,차 뒤 엉덩이 들어올리다
22512,NIA_SL_SEN1116_REAL12_F.mp4,엘리베이터 잘 안되다 사용 불가능
22513,NIA_SL_SEN1571_REAL12_F.mp4,언덕 다음 여기
22514,NIA_SL_SEN1136_REAL12_F.mp4,자판기 잘 안되다 죽다
22516,NIA_SL_SEN0667_REAL12_F.mp4,지름길 곳 가다
22517,NIA_SL_SEN1755_REAL12_F.mp4,경찰 저기 곳 다음 차내리다
22518,NIA_SL_SEN1176_REAL12_F.mp4,공항 버스 전 곳 보다 저기
22519,NIA_SL_SEN1216_REAL12_F.mp4,스타벅스 곳 저기 전 도착 차내리다
22521,NIA_SL_SEN1302_REAL12_F.mp4,이마트 다음 곳 차내리다
22522,NIA_SL_SEN0226_REAL12_F.mp4,신호등 곳 차내리다
22523,NIA_SL_SEN1861_REAL12_F.mp4,우산 잃어버리다 실종
22524,NIA_SL_SEN1467_REAL12_F.mp4,터널 다음 도착 내리다
22526,NIA_SL_SEN0765_REAL12_F.mp4,건너다 차두다
22527,NIA_SL_SEN1252_REAL12_F.mp4,맥도날드 보다 다음 곳 내리다
22528,NIA_SL_SEN0923_REAL12_F.mp4,한국농아인협회 가다
22529,NIA_SL_SEN0935_REAL12_F.mp4,서울농아인협회 내리다
22531,NIA_SL_SEN0481_REAL12_F.mp4,카드 다르다 또 없다
22532,NIA_SL_SEN1750_REAL12_F.mp4,은행 저기 곳 다음 도착 차내리다
22533,NIA_SL_SEN1199_REAL12_F.mp4,버스 곳 전 보다 차내리다
22534,NIA_SL_SEN0627_REAL12_F.mp4,지름길 곳 가다
22536,NIA_SL_SEN1541_REAL12_F.mp4,대로 다음 내리다
22537,NIA_SL_SEN0072_REAL12_F.mp4,2호
22538,NIA_SL_SEN0301_REAL12_F.mp4,저기 쓰러지다 119 전화걸다 가능
22539,NIA_SL_SEN0950_REAL12_F.mp4,서대문농아인복지관 목적
22541,NIA_SL_SEN0800_REAL12_F.mp4,지금 차내리다 맞다
22542,NIA_SL_SEN1034_REAL12_F.mp4,돈얼마
22543,NIA_SL_SEN1388_REAL12_F.mp4,여의도 찾다 방법
22544,NIA_SL_SEN1411_REAL12_F.mp4,영등포 곳 찾다 곳 방법
22546,NIA_SL_SEN1612_REAL12_F.mp4,신호등 다음 내리다
22547,NIA_SL_SEN0044_REAL12_F.mp4,밤 12시 후 돈 추가
22548,NIA_SL_SEN1180_REAL12_F.mp4,공항 버스 보다 곳 전 차내리다
22549,NIA_SL_SEN1970_REAL12_F.mp4,노트북 잃어버리다
22551,NIA_SL_SEN0744_REAL12_F.mp4,기차 곳 차내리다 맞다
22552,NIA_SL_SEN0760_REAL12_F.mp4,건너다 내리다
22553,NIA_SL_SEN1553_REAL12_F.mp4,육교 계단 곳 다음 차내리다
22554,NIA_SL_SEN0011_REAL12_F.mp4,운전 빨리
22556,NIA_SL_SEN1940_REAL12_F.mp4,돈
22557,NIA_SL_SEN1760_REAL12_F.mp4,경찰 저기 곳 다음 도착 차내리다
22558,NIA_SL_SEN1047_REAL12_F.mp4,계단 무엇
22559,NIA_SL_SEN0637_REAL12_F.mp4,명동 도착
22561,NIA_SL_SEN0306_REAL12_F.mp4,교통카드 충전 되다
22562,NIA_SL_SEN0815_REAL12_F.mp4,버스 곳 차내리다 맞다
22563,NIA_SL_SEN0728_REAL12_F.mp4,나사렛 전 저기
22564,NIA_SL_SEN0167_REAL12_F.mp4,버스 번호
22566,NIA_SL_SEN0664_REAL12_F.mp4,지름길 차내리다 가다
22567,NIA_SL_SEN1478_REAL12_F.mp4,지하철 곳 다음 도착 차내리다
22568,NIA_SL_SEN1916_REAL12_F.mp4,유턴 맞다
22569,NIA_SL_SEN1372_REAL12_F.mp4,송파 지하철 목적 무엇 방법
22571,NIA_SL_SEN0109_REAL12_F.mp4,가능
22572,NIA_SL_SEN1718_REAL12_F.mp4,육교 곳 다음 도착 차내리다
22573,NIA_SL_SEN1694_REAL12_F.mp4,사거리 다음 차내리다
22574,NIA_SL_SEN1646_REAL12_F.mp4,군청 곳 다음 도착 내리다
22576,NIA_SL_SEN0617_REAL12_F.mp4,고속터미널 곳 가다
22577,NIA_SL_SEN0837_REAL12_F.mp4,시청 오케이
22578,NIA_SL_SEN1318_REAL12_F.mp4,파리바게트 다음 저기 도착 차내리다
22579,NIA_SL_SEN1455_REAL12_F.mp4,종로 곳 가다 곳 방법
22581,NIA_SL_SEN0257_REAL12_F.mp4,대략 40분
22582,NIA_SL_SEN0524_REAL12_F.mp4,저기 학교 가다
22583,NIA_SL_SEN0957_REAL12_F.mp4,청음회관 차내리다
22584,NIA_SL_SEN0449_REAL12_F.mp4,신호등 다음 도착 내리다
22586,NIA_SL_SEN1167_REAL12_F.mp4,공항 버스 곳 전 보다 도착 차내리다
22587,NIA_SL_SEN1267_REAL12_F.mp4,열쇠 잃어버리다 실종
22588,NIA_SL_SEN0441_REAL12_F.mp4,신호등 전 도착 차내리다
22589,NIA_SL_SEN0666_REAL12_F.mp4,지름길 목적 가다
22591,NIA_SL_SEN0846_REAL12_F.mp4,나사렛 차내리다
22592,NIA_SL_SEN1514_REAL12_F.mp4,버스 곳 다음 차내리다
22593,NIA_SL_SEN1489_REAL12_F.mp4,군청 곳 다음 도착 차내리다
22594,NIA_SL_SEN1798_REAL12_F.mp4,열쇠 사라지다 실종
22596,NIA_SL_SEN1051_REAL12_F.mp4,계단 무엇 곳
22597,NIA_SL_SEN0286_REAL12_F.mp4,아이 실종 찾다 도움받다 가능
22598,NIA_SL_SEN0517_REAL12_F.mp4,학교 저기
22599,NIA_SL_SEN1311_REAL12_F.mp4,파리바게트 다음 저기 내리다
22601,NIA_SL_SEN0558_REAL12_F.mp4,우회전 맞다
22602,NIA_SL_SEN0952_REAL12_F.mp4,서대문농아인복지관 가다
22603,NIA_SL_SEN1816_REAL12_F.mp4,지갑 실종 잃어버리다
22604,NIA_SL_SEN1997_REAL12_F.mp4,보청기 없다 실종
22606,NIA_SL_SEN1410_REAL12_F.mp4,영등포 길 곳 무엇 방법
22607,NIA_SL_SEN0062_REAL12_F.mp4,돈 계산 틀리다
22608,NIA_SL_SEN1471_REAL12_F.mp4,지하철 곳 다음 내리다
22609,NIA_SL_SEN1078_REAL12_F.mp4,단말기터치 사용 불가능 고장
22611,NIA_SL_SEN0859_REAL12_F.mp4,차 뒤 트렁크열다
22612,NIA_SL_SEN1266_REAL12_F.mp4,맥도날드 보다 곳 저기 다음 도착 내리다
22613,NIA_SL_SEN0906_REAL12_F.mp4,에어컨 켜다
22614,NIA_SL_SEN0946_REAL12_F.mp4,서대문농아인복지관 내리다
22616,NIA_SL_SEN0770_REAL12_F.mp4,시청
22617,NIA_SL_SEN1246_REAL12_F.mp4,택시 전 저기 곳 도착 차내리다
22618,NIA_SL_SEN1587_REAL12_F.mp4,은행 저기 곳 다음 도착 내리다
22619,NIA_SL_SEN0494_REAL12_F.mp4,카드 단말기터치 다시 해보다
22621,NIA_SL_SEN1505_REAL12_F.mp4,샛길 다음 차내리다
22622,NIA_SL_SEN1381_REAL12_F.mp4,송파 지하철 곳 목적 방법
22623,NIA_SL_SEN1713_REAL12_F.mp4,육교 곳 다음 차내리다
22624,NIA_SL_SEN1941_REAL12_F.mp4,카드 되다
22626,NIA_SL_SEN0719_REAL12_F.mp4,나사렛 전 내리다
22627,NIA_SL_SEN1486_REAL12_F.mp4,군청 곳 다음 도착 내리다
22628,NIA_SL_SEN1788_REAL12_F.mp4,아이 없다 실종
22629,NIA_SL_SEN1537_REAL12_F.mp4,사거리 다음 도착 내리다
22631,NIA_SL_SEN1868_REAL12_F.mp4,사진기 사라지다 실종
22632,NIA_SL_SEN1124_REAL12_F.mp4,물품보관 고장 죽다
22633,NIA_SL_SEN1159_REAL12_F.mp4,에어컨 불량 안되다
22634,NIA_SL_SEN0365_REAL12_F.mp4,내리다 갈아타다 가능
22636,NIA_SL_SEN0246_REAL12_F.mp4,지하철 곳 9호
22637,NIA_SL_SEN1931_REAL12_F.mp4,돈
22638,NIA_SL_SEN0695_REAL12_F.mp4,아파트 안 곳
22639,NIA_SL_SEN0364_REAL12_F.mp4,내리다 갈아타다 가능
22641,NIA_SL_SEN0572_REAL12_F.mp4,나사렛 가다
22642,NIA_SL_SEN1659_REAL12_F.mp4,병원 저기 다음 도착 차내리다
22643,NIA_SL_SEN0546_REAL12_F.mp4,좌회전 확인 맞다
22644,NIA_SL_SEN1875_REAL12_F.mp4,가방 잃어버리다 실종
22646,NIA_SL_SEN0984_REAL12_F.mp4,청음회관 내리다
22647,NIA_SL_SEN0661_REAL12_F.mp4,지름길 내리다 가다
22648,NIA_SL_SEN0151_REAL12_F.mp4,짐 차 트렁크열다 나르다
22649,NIA_SL_SEN0556_REAL12_F.mp4,우회전 확인 맞다
22651,NIA_SL_SEN0337_REAL12_F.mp4,이름 무엇
22652,NIA_SL_SEN1949_REAL12_F.mp4,영수증 필요
22653,NIA_SL_SEN0252_REAL12_F.mp4,다음 몇분
22654,NIA_SL_SEN0139_REAL12_F.mp4,약 가깝다
22656,NIA_SL_SEN0739_REAL12_F.mp4,기차 곳 맞다
22657,NIA_SL_SEN0905_REAL12_F.mp4,에어컨
22658,NIA_SL_SEN1108_REAL12_F.mp4,난방 불량 사용 불가능
22659,NIA_SL_SEN0399_REAL12_F.mp4,도착 알려주다 가능
22661,NIA_SL_SEN0915_REAL12_F.mp4,난방 켜다
22662,NIA_SL_SEN0022_REAL12_F.mp4,당신
22663,NIA_SL_SEN0477_REAL12_F.mp4,안전벨트 꼿다
22664,NIA_SL_SEN1822_REAL12_F.mp4,카드 사라지다 실종
22666,NIA_SL_SEN1851_REAL12_F.mp4,좌회전 맞다
22667,NIA_SL_SEN0724_REAL12_F.mp4,나사렛 전 도착 내리다
22668,NIA_SL_SEN1978_REAL12_F.mp4,화나다
22669,NIA_SL_SEN0237_REAL12_F.mp4,롯데월드 가다 목적 지하철 번호
22671,NIA_SL_SEN1114_REAL12_F.mp4,엘리베이터 불량 사용 불가능
22672,NIA_SL_SEN0619_REAL12_F.mp4,고속터미널 가다 내리다
22673,NIA_SL_SEN0440_REAL12_F.mp4,신호등 전 도착 내리다
22674,NIA_SL_SEN0085_REAL12_F.mp4,여기 기차 되다
22676,NIA_SL_SEN1981_REAL12_F.mp4,빨리 접근 가능
22677,NIA_SL_SEN0066_REAL12_F.mp4,사람 계산 틀리다
22678,NIA_SL_SEN1663_REAL12_F.mp4,샛길 다음 내리다
22679,NIA_SL_SEN1920_REAL12_F.mp4,차밀리다 괜찮다
22681,NIA_SL_SEN1886_REAL12_F.mp4,지갑 사라지다 실종
22682,NIA_SL_SEN0697_REAL12_F.mp4,아파트 안 가다
22683,NIA_SL_SEN0585_REAL12_F.mp4,응급실 차내리다
22684,NIA_SL_SEN1328_REAL12_F.mp4,3 가다 원하다 무엇 방법
22686,NIA_SL_SEN0378_REAL12_F.mp4,도착 3시
22687,NIA_SL_SEN1061_REAL12_F.mp4,자판기 사용 안되다
22688,NIA_SL_SEN1464_REAL12_F.mp4,터널 다음 차내리다
22689,NIA_SL_SEN0427_REAL12_F.mp4,여기 내리다 맞다
22691,NIA_SL_SEN0342_REAL12_F.mp4,지하철 몇호
22692,NIA_SL_SEN1852_REAL12_F.mp4,좌회전 맞다
22693,NIA_SL_SEN1132_REAL12_F.mp4,자판기 사용 불가능
22694,NIA_SL_SEN1421_REAL12_F.mp4,이화여대 가다 목적 방법
22696,NIA_SL_SEN1740_REAL12_F.mp4,언덕 저기 곳 다음 도착 차내리다
22697,NIA_SL_SEN0777_REAL12_F.mp4,시청 내리다 오케이
22698,NIA_SL_SEN0778_REAL12_F.mp4,시청 내리다 오케이
22699,NIA_SL_SEN0351_REAL12_F.mp4,고속 빨리
22701,NIA_SL_SEN0807_REAL12_F.mp4,기차 곳 내리다 맞다
22702,NIA_SL_SEN0414_REAL12_F.mp4,명동 가다
22703,NIA_SL_SEN0068_REAL12_F.mp4,다시
22704,NIA_SL_SEN1743_REAL12_F.mp4,은행 저기 곳 다음 내리다
22706,NIA_SL_SEN1352_REAL12_F.mp4,서울대학교 찾다 목적 길 가다 방법
22707,NIA_SL_SEN0602_REAL12_F.mp4,서울역 내리다 가다
22708,NIA_SL_SEN0058_REAL12_F.mp4,돈받다 끝
22709,NIA_SL_SEN0557_REAL12_F.mp4,우회전 확인 맞다
22711,NIA_SL_SEN0762_REAL12_F.mp4,건너다 차내리다
22712,NIA_SL_SEN0429_REAL12_F.mp4,여기 차내리다 맞다
22713,NIA_SL_SEN0868_REAL12_F.mp4,한국농아인협회 오케이
22714,NIA_SL_SEN0669_REAL12_F.mp4,지름길 가다 내리다
22716,NIA_SL_SEN0599_REAL12_F.mp4,손바닥찍다 곳
22717,NIA_SL_SEN1223_REAL12_F.mp4,스타벅스 전 곳 차내리다
22718,NIA_SL_SEN0322_REAL12_F.mp4,물건 잃어버리다
22719,NIA_SL_SEN1545_REAL12_F.mp4,대로 다음
22721,NIA_SL_SEN1276_REAL12_F.mp4,백화점 다음 곳 저기 도착 차내리다
22722,NIA_SL_SEN1069_REAL12_F.mp4,공기청정기 고장 불량
22723,NIA_SL_SEN0663_REAL12_F.mp4,지름길 차내리다 가다
22724,NIA_SL_SEN1622_REAL12_F.mp4,터널 다음 내리다
22726,NIA_SL_SEN1776_REAL12_F.mp4,필요없다
22727,NIA_SL_SEN1059_REAL12_F.mp4,자판기 안되다
22728,NIA_SL_SEN0352_REAL12_F.mp4,시간 지연되다 몇분
22729,NIA_SL_SEN0225_REAL12_F.mp4,신호등 곳 차내리다
22731,NIA_SL_SEN0939_REAL12_F.mp4,서울농아인협회 도착
22732,NIA_SL_SEN0238_REAL12_F.mp4,서울역 가다 목적 지하철 번호
22733,NIA_SL_SEN1258_REAL12_F.mp4,맥도날드 보다 곳 저기 다음 내리다
22734,NIA_SL_SEN1027_REAL12_F.mp4,의자 곳곳
22736,NIA_SL_SEN1680_REAL12_F.mp4,버스 곳 저기 다음 도착 차내리다
22737,NIA_SL_SEN0119_REAL12_F.mp4,내리다
22738,NIA_SL_SEN1490_REAL12_F.mp4,군청 곳 다음 여기
22739,NIA_SL_SEN0793_REAL12_F.mp4,지금 내리다 맞다
22741,NIA_SL_SEN1014_REAL12_F.mp4,자판기 길 곳
22742,NIA_SL_SEN1210_REAL12_F.mp4,스타벅스 곳 저기 전 내리다
22743,NIA_SL_SEN1185_REAL12_F.mp4,공항 버스 보다 곳 전 도착 내리다
22744,NIA_SL_SEN0729_REAL12_F.mp4,저기 맞다
22746,NIA_SL_SEN1561_REAL12_F.mp4,보건소 곳 다음 내리다
22747,NIA_SL_SEN1643_REAL12_F.mp4,군청 곳 다음 차내리다
22748,NIA_SL_SEN0158_REAL12_F.mp4,설명 어렵다
22749,NIA_SL_SEN1906_REAL12_F.mp4,카드 사라지다 실종
22751,NIA_SL_SEN0297_REAL12_F.mp4,연착 확인증 필요
22752,NIA_SL_SEN1616_REAL12_F.mp4,신호등 다음 도착 내리다
22753,NIA_SL_SEN1323_REAL12_F.mp4,파리바게트 다음 저기 곳 도착 내리다
22754,NIA_SL_SEN1581_REAL12_F.mp4,은행 다음 여기
22756,NIA_SL_SEN1010_REAL12_F.mp4,은행 길
22757,NIA_SL_SEN1722_REAL12_F.mp4,보건소 곳 다음 내리다
22758,NIA_SL_SEN1684_REAL12_F.mp4,119 곳 다음 차내리다
22759,NIA_SL_SEN0829_REAL12_F.mp4,건너다 내리다 오케이
22761,NIA_SL_SEN0409_REAL12_F.mp4,지하철 철로 가방 떨어지다
22762,NIA_SL_SEN0730_REAL12_F.mp4,저기 맞다
22763,NIA_SL_SEN1477_REAL12_F.mp4,지하철 곳 다음 도착 내리다
22764,NIA_SL_SEN1654_REAL12_F.mp4,병원 다음 차내리다
22766,NIA_SL_SEN1247_REAL12_F.mp4,맥도날드 보다 곳 다음 내리다
22767,NIA_SL_SEN0493_REAL12_F.mp4,카드 단말기터치 다시
22768,NIA_SL_SEN0374_REAL12_F.mp4,도착 10분 전
22769,NIA_SL_SEN1375_REAL12_F.mp4,송파 지하철 가다 원하다 길 가다 방법
22771,NIA_SL_SEN0747_REAL12_F.mp4,기차 곳 차내리다 맞다
22772,NIA_SL_SEN1860_REAL12_F.mp4,우산 사라지다 실종
22773,NIA_SL_SEN0529_REAL12_F.mp4,영수증
22774,NIA_SL_SEN1549_REAL12_F.mp4,대로 다음 도착 차내리다
22776,NIA_SL_SEN0318_REAL12_F.mp4,천호 지하철 8호 갈아타다 방법
22777,NIA_SL_SEN1391_REAL12_F.mp4,여의도 길 무엇
22778,NIA_SL_SEN1967_REAL12_F.mp4,반지 사라지다 실종
22779,NIA_SL_SEN1831_REAL12_F.mp4,우회전 확인 맞다
22781,NIA_SL_SEN1245_REAL12_F.mp4,택시 전 저기 곳 도착 차내리다
22782,NIA_SL_SEN0924_REAL12_F.mp4,한국농아인협회 가다
22783,NIA_SL_SEN0361_REAL12_F.mp4,타다 곳 맞다
22784,NIA_SL_SEN0448_REAL12_F.mp4,신호등 다음 곳
22786,NIA_SL_SEN1836_REAL12_F.mp4,우회전 맞다
22787,NIA_SL_SEN1127_REAL12_F.mp4,자판기 불량
22788,NIA_SL_SEN1605_REAL12_F.mp4,편지 저기 곳 다음 차내리다
22789,NIA_SL_SEN1512_REAL12_F.mp4,버스 곳 다음 내리다
22791,NIA_SL_SEN1049_REAL12_F.mp4,계단 곳 무엇
22792,NIA_SL_SEN1621_REAL12_F.mp4,터널 다음 내리다
22793,NIA_SL_SEN0877_REAL12_F.mp4,서울농아인협회 차내리다
22794,NIA_SL_SEN0550_REAL12_F.mp4,좌회전 맞다
22796,NIA_SL_SEN1955_REAL12_F.mp4,시계 없다 잃어버리다
22797,NIA_SL_SEN0703_REAL12_F.mp4,학교 저기 곳
22798,NIA_SL_SEN0259_REAL12_F.mp4,계산 남다 돈받다
22799,NIA_SL_SEN1364_REAL12_F.mp4,송파 지하철 곳 방법 무엇
22801,NIA_SL_SEN0227_REAL12_F.mp4,우회전 차내리다
22802,NIA_SL_SEN0750_REAL12_F.mp4,버스 곳 맞다
22803,NIA_SL_SEN0578_REAL12_F.mp4,나사렛 목적
22804,NIA_SL_SEN0977_REAL12_F.mp4,따뜻하다 그만
22806,NIA_SL_SEN1511_REAL12_F.mp4,버스 곳 다음 여기
22807,NIA_SL_SEN0018_REAL12_F.mp4,약속 늦다
22808,NIA_SL_SEN0836_REAL12_F.mp4,시청 차내리다
22809,NIA_SL_SEN1045_REAL12_F.mp4,아니다
22811,NIA_SL_SEN1123_REAL12_F.mp4,물품보관 불량 죽다
22812,NIA_SL_SEN1030_REAL12_F.mp4,회의실 무엇
22813,NIA_SL_SEN0195_REAL12_F.mp4,모르다
22814,NIA_SL_SEN1234_REAL12_F.mp4,택시 전 저기 곳
22816,NIA_SL_SEN1823_REAL12_F.mp4,카드 잃어버리다 실종
22817,NIA_SL_SEN0516_REAL12_F.mp4,학교 가다
22818,NIA_SL_SEN1565_REAL12_F.mp4,보건소 곳 다음
22819,NIA_SL_SEN1236_REAL12_F.mp4,택시 전 저기 도착 내리다
22821,NIA_SL_SEN1117_REAL12_F.mp4,물품보관 불량
22822,NIA_SL_SEN0626_REAL12_F.mp4,지름길 목적 가다
22823,NIA_SL_SEN1647_REAL12_F.mp4,군청 곳 다음 도착 내리다
22824,NIA_SL_SEN0397_REAL12_F.mp4,도착 곳 알려받다
22826,NIA_SL_SEN1398_REAL12_F.mp4,여의도 곳 방법
22827,NIA_SL_SEN1126_REAL12_F.mp4,물품보관 잘 안되다 죽다
22828,NIA_SL_SEN0383_REAL12_F.mp4,트렁크열다 물건 나르다
22829,NIA_SL_SEN0631_REAL12_F.mp4,명동 가다
22831,NIA_SL_SEN1957_REAL12_F.mp4,시계 없다 실종
22832,NIA_SL_SEN0888_REAL12_F.mp4,서대문농아인복지관 오케이
22833,NIA_SL_SEN0621_REAL12_F.mp4,지름길 내리다 가다
22834,NIA_SL_SEN1697_REAL12_F.mp4,사거리 다음 도착 내리다
22836,NIA_SL_SEN0455_REAL12_F.mp4,화장실 곳
22837,NIA_SL_SEN1848_REAL12_F.mp4,좌회전 확인 맞다
22838,NIA_SL_SEN1315_REAL12_F.mp4,파리바게트 다음 저기 도착 내리다
22839,NIA_SL_SEN1657_REAL12_F.mp4,병원 저기 다음 도착 내리다
22841,NIA_SL_SEN1415_REAL12_F.mp4,영등포 곳 찾다 길 무엇
22842,NIA_SL_SEN0828_REAL12_F.mp4,건너다 내리다 오케이
22843,NIA_SL_SEN0965_REAL12_F.mp4,천안아산역 내리다
22844,NIA_SL_SEN0156_REAL12_F.mp4,설명 다시
22846,NIA_SL_SEN0030_REAL12_F.mp4,항상
22847,NIA_SL_SEN0264_REAL12_F.mp4,지금 내리다
22848,NIA_SL_SEN1917_REAL12_F.mp4,차밀리다 기다리다
22849,NIA_SL_SEN1238_REAL12_F.mp4,택시 전 저기 도착 차내리다
22851,NIA_SL_SEN1317_REAL12_F.mp4,파리바게트 다음 저기 도착 차내리다
22852,NIA_SL_SEN0330_REAL12_F.mp4,돈 남다 충분
22853,NIA_SL_SEN1329_REAL12_F.mp4,3 찾다 무엇 방법
22854,NIA_SL_SEN0248_REAL12_F.mp4,지하철 곳 8호
22856,NIA_SL_SEN1625_REAL12_F.mp4,터널 다음 곳
22857,NIA_SL_SEN0104_REAL12_F.mp4,지하철 곳 12 무엇
22858,NIA_SL_SEN1608_REAL12_F.mp4,편지 저기 곳 다음 도착 내리다
22859,NIA_SL_SEN0121_REAL12_F.mp4,1호 갈아타다 목적
22861,NIA_SL_SEN0002_REAL12_F.mp4,왼쪽
22862,NIA_SL_SEN1984_REAL12_F.mp4,접근 도착 가능
